recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Puro,40,0,0.051745406824147,0.0516799415365168,0.0518926323250953,0.0959726860904082,0.0557478253468449,0.0922294445281457,0.0730823071935401,0.0858266320670513,0.558176875911749
Dominance,LCS-Puro,50,2,0.015249343832021,0.00340136054421769,0.0106112741269272,0.020099785688934,0.0125329095330744,0.0325946330099063,0.00658723239368401,0.0217143780589159,0.122790917187681
Dominance,LCS-Puro,50,5,0.017749343832021,0.0148176966385576,0.0324373794068073,0.0388768200551167,0.0439063255214539,0.0731014764375331,0.0382797584128509,0.0858108399619788,0.344979640266319
Dominance,LCS-Puro,50,7,0.025498687664042,0.0269140449578364,0.0583555489536337,0.0604787131783616,0.0797590510445314,0.107326580812162,0.0624627760101528,0.122887769912815,0.543683172533535
Dominance,LCS-Puro,50,10,0.0358727034120735,0.0445803810521764,0.0933824949033379,0.0999362709656649,0.107972918586226,0.126790159700578,0.102954047731766,0.155849778159183,0.767338754511005
Dominance,LCS-Puro,50,0,0.0363713910761155,0.0325045115845849,0.0597666480731268,0.0571703566783989,0.0481494902810641,0.0995534468565758,0.0547225877032992,0.121877565471372,0.510115997724537
Dominance,LCS-Puro,5,2,0.010249343832021,0.0182190571827753,0.0163757477645706,0.0257556822619699,0.0331812607086884,0.0214989994413501,0.033493885538172,0.0379798107856789,0.196753787515226
Dominance,LCS-Puro,5,5,0.0286220472440945,0.0337167660462718,0.0330972296642758,0.0702519085515258,0.0758221300501389,0.0830223571629026,0.0851731961145783,0.0780523598987132,0.487757994732501
Dominance,LCS-Puro,5,7,0.0518700787401575,0.0451331021406118,0.0410275386437499,0.0827738985270709,0.0907178664228224,0.117011357998822,0.124913838312791,0.109654567392542,0.663102248178567
Dominance,LCS-Puro,5,10,0.062244094488189,0.0705585320925436,0.0539705564226826,0.120340325377259,0.123148907037808,0.166804261540066,0.165209104372974,0.169868905709485,0.932144687041008
Dominance,LCS-Puro,5,0,0.036246719160105,0.0522121837732648,0.0448266746466911,0.0751837446958589,0.0845772832101262,0.0745865610596744,0.104139828150116,0.118716344719289,0.590489339415125
Dominance,LCS-Puro,60,2,0.0051246719160105,0.00340136054421769,0.0116766391112857,0.0254334603774474,0.0118011167438102,0.0270623297576073,0.0121901737718679,0.0158833311681909,0.112573083390437
Dominance,LCS-Puro,60,5,0.0151246719160105,0.00897134831927881,0.0408828181919039,0.0480055716592361,0.0471114537265821,0.0462238484563505,0.0353103020581941,0.0887090502857035,0.330339064613259
